Type,Price,Address,Description,Bedrooms,Bathrooms,Agency_Name,Agency_Link,Images
Apartment,"8,000",The Pearl Qatar,Lux. & Semi Furnished 1-Bedroom Apartment in The Pearl ,1,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/VB19-01_12.jpg?itok=TJkpdOdd
Apartment,"7,325",Barwa City,Unfurnished 3 Bedrooms Apartment in Mesaimeer City,3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout_4.png?itok=09bhu-NU
Apartment,"18,000",The Pearl Qatar,Lux. & Semi Furnished 2-Bedroom Penthouse in The Pearl ,2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/20/Layout.png?itok=btSJ_Qzk
Apartment,"2,725",Barwa City,Unfurnished Studio for rent in Mesaimeer City,Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout_0.png?itok=ghO_zXJ_
Apartment,"8,000",Luaib,Waterfront Luxury One-Bedroom Apartment,1,2,Shahawi Properties,https://www.qatarliving.com/user/shahawi-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/13/WhatsApp-Image-2020-04-05-at-11.16.38-AM2.jpeg?itok=zUhNwKpN
Apartment,"4,300",Umm Ghwailina,FF 1BHK w/ Utilities + FREE Internet,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/09/25/15MGL.jpg?itok=mIst6G-d
Apartment,"3,500",Al Gharrafa,1 Bedroom Fully Furnished Apartments│Al Gharrafa,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/07/09/02GRF-1BHK-10.jpg?itok=SF9qV6m_
Apartment,"6,000",Al Nasr,For rent in Nasr Street one monthe free Apartment staff or families allowed partition,3,2,Darna Real Estate,https://www.qatarliving.com/user/darna-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/09/1_15.JPG?itok=0Zvhjhpf
Apartment,"4,000",Al Sadd,2BHK SPACIOUS APARTMENT FOR RENT IN AL SAAD (BEHIND WYNDHAM HOTEL),2,1,Dream World Services,https://www.qatarliving.com/user/dream-world-services,https://files.qatarliving.com/styles/555x415/s3/2020/05/16/0AAA0543-EC69-4CF9-A4EA-EE7B4FAE7A2D.jpeg?itok=g4mT58Lz
Apartment,"4,000",Madinat Khalifa South,"For rent in the southern city of kHalifa, an apartment consisting of 2 rooms,",2,2,Darna Real Estate,https://www.qatarliving.com/user/darna-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/01/20/b9ecddd7-122c-463b-a075-d7b07db530e3.JPG?itok=rJgVhde3
Apartment,"6,000",Al Sadd,"For rent in Al Sadd behind Ruwaila Plaza Apartment consisting of 3 rooms,",3,3,Darna Real Estate,https://www.qatarliving.com/user/darna-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/5_19.jpg?itok=yU3HPvjN
Apartment,"6,000",Al Sadd,For Rent In the alsaad area Apartments inside a new building It consists of 3 rooms,3,3,Darna Real Estate,https://www.qatarliving.com/user/darna-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/09/1_12.JPG?itok=Uhj5faff
Apartment,"11,000",Old Airport,Offer!!! Furnished Bachelor 4 BHK Apartment for Rent @ Old Airport,4,3,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/05/15/2_8.jpg?itok=y8QTVDN1
Apartment,"9,000",Al Thumama,1 month free Furnished 3 bedroom unit in AlThumama,3,3,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2018/09/16/DSC_0302.JPG?itok=0jPDNORf
Apartment,"5,000",Fereej Abdel Aziz,Semi furnished 2 bedrooms apartment in fereej abdul aziz,2,3,ZealProperties,https://www.qatarliving.com/user/zealproperties,https://files.qatarliving.com/styles/555x415/s3/2020/01/16/WhatsApp-Image-2020-01-16-at-12.44.37.jpeg?itok=A5ScAjne
Apartment,"7,325",Barwa City,Unfurnished 3-Bedroom Apt in Mesaimeer City,3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/16/Layout2_4.png?itok=7Vs4932z
Apartment,"7,200",The Pearl Qatar,utilities included Luxurious studio full furnished,Studio,1,Empire Estate,https://www.qatarliving.com/user/empire-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/12/2_5.jpeg?itok=eDNwI0pS
Apartment,"3,250",Abu Hamour,U/F 1BHK Compound Flats (W/E included) - NO COMMISSION! ,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2020/04/12/CAP108MMR-Free-Month.jpg?itok=hUzHFKcn
Apartment,"3,500",Ain Khaled,Cozy F/F 1BHK (including W/E) - NO Agency Fee!,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2018/09/17/WhatsApp-Image-2018-04-23-at-3.28.36-PM.jpeg?itok=FgqSbndk
Apartment,"4,800",Al Mansoura / Fereej Bin Dirham,Brand New and Spacious Fully furnished 2 bedroom apartment at Mansoura behind Holiday Vil,2,2,Sidra Real Estate,https://www.qatarliving.com/user/sidra-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/11/23/9C98EC23-1377-4495-8F44-8C463CD94505.jpeg?itok=VNdWMJxB
Apartment,"4,500",Najma,2 BHK Fully Furnished Flat in Najma (near Hot bread),2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/1_1.jpg?itok=M_eJw0hp
Apartment,"6,000",The Pearl Qatar,Brand new Semi Furnished Studio in The Pearl ,Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/VB19-01_2.jpg?itok=R6yi03RZ
Apartment,"5,000",Najma,2BHK FF nr Crowne Plaza (No Commission),2,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/02/14/5605720171226063450-Large.jpg?itok=KBzxqRau
Apartment,"4,300",Najma,Batchelor 2BHK 2 Bath Near C-Ring Road Najma ,2,2,Anfash Real Estate,https://www.qatarliving.com/user/anfash-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/05/14/64B8D1C8-3DE5-4E1A-AA47-9331590B3FB9.jpeg?itok=syz7JqQE
Apartment,"4,000",Al Doha Al Jadeeda,Cozy F/F 1BHK (behind Olympic Sport) - all inclusive! No Agency Fee!,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2020/04/12/CAP63DJ-Free-Month_0.jpg?itok=kSHGkmHF
Apartment,"6,700",Al Mansoura / Fereej Bin Dirham,2 BHK APARTMETNS WITH POOL AND GYM IN MANSOURA PLUS 1 MONTH FREE!!!,2,2,Les Roses Real Estate,https://www.qatarliving.com/user/les-roses-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/08/WhatsApp-Image-2019-07-01-at-19.11.04-2.jpeg?itok=THtIomHj
Apartment,"4,250",Umm Ghwailina,1BHK (FF) - ALL inclusive (W/E/I) - NO Commission Charge!,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/02/14/3772020171226164757-Large.jpg?itok=0UpQEaMZ
Apartment,"4,500",Old Airport,2 BHK UF Flat in Matar Qadeem ,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/14/1_3.jpg?itok=3hb4mvJu
Apartment,"4,500",Fereej Bin Mahmoud,2 BHK Unfurnished Flat in Bin Mahmoud,2,2,Future Business Real Estate 1,https://www.qatarliving.com/user/future-business-real-estate-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/15/dfgfdhfh.jpg?itok=8nEUMQew
Apartment,"7,500",Al Nasr,"Spacious, Classic 3 BHK with One Maid room Compound building at Al Nasr near Toys R Us",3,3,Blue Ladder Trading,https://www.qatarliving.com/user/blue-ladder-trading,https://files.qatarliving.com/styles/555x415/s3/2019/08/14/7cbe8709-c4a2-4eee-ad7d-7a221a27a51e.jpg?itok=v-qs4u42
Apartment,"4,000",Old Airport,"LOW PRICE 2BHK UF, MATAR QADEEM ",2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/07/WhatsApp-Image-2020-03-07-at-12.24.24-PM.jpeg?itok=wQyNQFiK
Apartment,"3,800",Fereej Bin Omran,SPACIOUS 2 BED APART BIN OMRAN NEAR PAPA JOHNS,2,1,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/31/WhatsApp-Image-2020-03-31-at-6.38.13-PM-1.jpeg?itok=CdSZwChE
Apartment,"4,300",Al Doha Al Jadeeda,FF 1BHK ( W/E included + FREE Internet) nr Grand Mart,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/03/05/482320180305060308-Large.jpg?itok=5788rMs3
Apartment,"5,000",Wakrah,Spacious Unfurnished 3 BR Apartment│Wakra,3,3,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/04/07/9367620180407080017-Large.jpg?itok=zGoD9Asx
Apartment,"14,700",The Pearl Qatar,Ref. No.: AP1364 - No Commission - Luxurious 1BR Chalet Including all Bills ,1,1,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/11/11/7EE3BD71-0DBB-4172-BA38-1E1D0DC42CF5.JPG?itok=6nKtCX_O
Apartment,"5,000",Wakrah,' NO COMMISSION '. ALL BILLS...2 BHK FURNISHED APARTMENT AT WAKRAH,2,3,Focus Real Estate,https://www.qatarliving.com/user/focus-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/12/04/WhatsApp-Image-2019-05-13-at-9.37.11-PM-2.jpeg?itok=Ag3jFSCF
Apartment,"5,000",Fereej Bin Omran,' one month free' 2 Bhk With 2 Balcony Apartment at Bin Omran,2,2,Focus Real Estate,https://www.qatarliving.com/user/focus-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/08/b10.jpg?itok=jcl_QZts
Apartment,"8,000",Old Airport,"FABOLOUS 3BHK FF, MATAR QADEEM (NEAR LULU) 1 MONTH FREE PROMO",3,3,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/05/15/WhatsApp-Image-2020-05-14-at-4.18.16-PM-1.jpeg?itok=3SncpT7h
Apartment,"5,500",Al Sadd,"SPACIOUS 2 BED FF, AL SADD NEAR HAMAD HOSPITAL (CALL NOW)",2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/12/WhatsApp-Image-2020-04-11-at-3.35.27-PM.jpeg?itok=SFThwiVR
Apartment,"4,000",Ain Khaled,Unfurnished 2BHK in Ain Khaled (near The Leaders International School),2,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/CAP14AKL-1.jpg?itok=1--vNI9D
Apartment,"22,000",The Pearl Qatar,Ref. No.: AP1362 - No Commission - Luxurious 2BR Duplex Apt.,2,2,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/11/12/IMG_1236.JPG?itok=aiWLzBdN
Apartment,"24,900",The Pearl Qatar,Ref. No.: AP1395 - No Commission - 3BR Duplex Apt. + Maid’s Room,3,3,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2020/04/24/IMG_6121.JPG?itok=JslJtBkP
Apartment,"12,000",The Pearl Qatar,Ref. No.: AP1381 - Huge 2BR Aptartment - over 230 SQM.,2,2,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2020/01/16/00C7E58C-5EDE-4347-AA25-71AB9C473EF2.JPG?itok=s4iL65vJ
Apartment,"4,500",Fereej Bin Omran, 2 Bedroom Spacious Apartment in Bin Omran,2,2,Pride Projects Real Estate,https://www.qatarliving.com/user/pride-projects-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/1_15.jpg?itok=W-3gcGEl
Apartment,"6,000",The Pearl Qatar,Ref. No.: AP1317 - 2 Months Free No Commission - Studio Apts.,Studio,1,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/09/29/8_0.png?itok=uOVi5Zmx
Apartment,"12,000",The Pearl Qatar,Ref. No.: AP1275 - Fully Managed Large 2BR Apt. over 200 SQM.,2,2,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/09/30/1.png?itok=4eg1l1tk
Apartment,"4,500",Al Nasr,VERY SPACIOUS 2 BED APARTMENT AT AL NASR STREET NEAR AL MEERA,2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/04/20/WhatsApp-Image-2020-04-20-at-3.08.43-PM.jpeg?itok=C2toBcgn
Apartment,"3,500",Umm Ghwailina,3610 Fully Furnished 1 BHK Apartment for Rent in Doha ,1,1,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/25/WhatsApp-Image-2020-02-22-at-3.00.22-PM-1.jpeg?itok=HY3L76sp
Apartment,"3,520",Al Wukair,3578 Budget Friendly FF 2 BHK Apartment for Rent ,2,2,Property Expo1,https://www.qatarliving.com/user/property-expo1,https://files.qatarliving.com/styles/555x415/s3/2020/02/24/WhatsApp-Image-2020-01-27-at-10.29.24-AM-3.jpeg?itok=wyG-Sv_2
Apartment,"4,500",Muither,FF 2BHK Flats (incl W/E + FREE Internet) near Aspire Zone!,2,2,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/02/14/1763220171227063751-Large.jpg?itok=Z1ZLUY8i
Apartment,"5,500",Al Sadd,3BR Apartment in Al Sadd + 1 MONTH FREE,3,3,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/AAR_3459s.jpg?itok=BnW2VWzW
Apartment,"6,000",Al Sadd,3BR Apart in al Sadd + 1 Month Free,3,3,RETAJ REAL ESTATE,https://www.qatarliving.com/user/retaj-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/09/23/AAR_0398-2s.jpg?itok=y4rPBKHu
Apartment,"10,500",The Pearl Qatar,TPG-R-1285 W Office | Bills Included | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/16/DSC_0003.jpg?itok=M6o_UWV5
Apartment,"11,000",The Pearl Qatar,TPG-R-1244 Nicely Furnished | Spacious | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/18/6-1_7.jpg?itok=vwaLBv-O
Apartment,"12,000",The Pearl Qatar,Ref. No.: TH1276 - Pro Rata Rate - 2BR Semi-Furnished Townhouse,2,2,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/09/30/1_2.png?itok=Zo7q4wr3
Apartment,"20,000",West Bay,Ref. No.: AP549 - Fabulous 3BR FF Apartment with Great Amenities,3,3,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/09/30/1_30.jpg?itok=vvtEbVol
Apartment,"12,750",The Pearl Qatar,Ref. No.: AP1290 - Fully Managed 2BR unit with Fantastic Facilities,2,2,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/10/16/1_3.png?itok=n2RYy2ql
Apartment,"4,300",Al Doha Al Jadeeda,Fully Furnished 1BHK w/ Utilities & FREE Internet,1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/08/19/CAP35DJ-8.jpg?itok=VfyKrS8o
Apartment,"12,000",The Pearl Qatar,TPG-R-1215 Stunning View | High-Floor | Request Virtual Tour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/19/16.jpg?itok=paHVDP-9
Apartment,"12,750",The Pearl Qatar,TPG-R-1094 Water View | Including Bills | Request VirtualTour,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/21/DSC_0080_1.jpg?itok=_wt8IdIj
Apartment,"15,000",The Pearl Qatar,Ref. No.: AP1327 - 2BR Furnished Units with Utilities Included,2,2,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/10/16/1_6.png?itok=KA3YanNk
Apartment,"13,000",The Pearl Qatar,Ref. No.: AP1271 - Pro Rata Price – Fully Managed 2BR SF Apartment,2,1,Cushman and Wakefield Qatar,https://www.qatarliving.com/user/cushman-wakefield-qatar,https://files.qatarliving.com/styles/555x415/s3/2019/10/29/IMG_0786.JPG?itok=kyJuvXXA
Apartment,"3,000",Al Hilal,1BHK F/F Apartments (including W/E + High-speed FREE Internet),1,1,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/2019/01/19/_MG_9320-copy1_0.jpg?itok=8je6MeeE
Apartment,"4,500",Old Airport,2 BR flat,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/05/20/20190520_102543_r1.jpg?itok=epeGYKi9
Apartment,"3,800",Old Airport,* * * 2 BHK for QR. 3800 * * *,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2020/05/12/WhatsApp-Image-2020-05-12-at-21.29.13.jpeg?itok=VxNTb2sp
Apartment,"10,500",The Pearl Qatar,BEST OFFER 2B/R FULLY FURNISHED WITH SEA VIEW ,2,3,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/03/27/20200309_213307_1.jpg?itok=97TI9-KV
Apartment,"12,000",The Pearl Qatar,TPG-R-1045 Waterfront Living | Chalet | Request Virtual Tour,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/04/23/DSC_0050_1_0.jpg?itok=GyOoJok5
Apartment,"4,500",Najma,*** Furnished 1 BR + 2 Bath near Qatar Airways Tower ***,1,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/07/24/WhatsApp-Image-2019-07-24-at-17.57.44.jpeg?itok=ImYr2c8n
Apartment,"4,000",LUSAIL,Studio with Balcony,Studio,1,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2020/02/14/WhatsApp-Image-2020-02-14-at-12.48.48-1.jpeg?itok=QHUaA9nL
Apartment,"5,800",Old Airport,3BHK SPACIOUS FLAT FOR EXECUTIVE STAFF AT MATAR QADEEM (OLD AIRPORT),3,3,Dream World Services,https://www.qatarliving.com/user/dream-world-services,https://files.qatarliving.com/styles/555x415/s3/2020/05/14/0FA7D442-76A4-43F3-BCA8-97FD31CDD6CE.jpeg?itok=JvwhGGFe
Apartment,"11,000",The Pearl Qatar,TPG-R-1361 Spacious | Request Virtual Tour | Semi Furnished,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/05/2_21.jpg?itok=H7_bf5Y9
Apartment,"8,500",The Pearl Qatar,TPG-R-1362 Request Virtual Tour | Month Free | Semi Furnished,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/06/4_5.jpg?itok=tTa6zep_
Apartment,"8,000",The Pearl Qatar,TPG-R-1363 Hot Deal | Request Virtual Tour | High Floor,1,2,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/06/2_7.jpg?itok=Edn7kS8a
Apartment,"16,500",The Pearl Qatar, TPG-R-1369 | Qatar Cool included | Months Free | No Commission,3,3+,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/14/9_11.jpg?itok=MegwUJFh
Apartment,"12,000",The Pearl Qatar,TPG-R-1365 Request Virtual Tour | Spacious | High Floor,2,3,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/06/1_18.jpg?itok=dfcZn5zW
Apartment,"6,500",The Pearl Qatar, TPG-R-1367 Request Virtual Tour | Fully Furnished | Spacious,Studio,1,The Pearl Gates Luxury Realty,https://www.qatarliving.com/user/pearl-gates-luxury-realty,https://files.qatarliving.com/styles/555x415/s3/2020/05/12/8_5.jpg?itok=AgTwQNXb
